      time;        p0;        p1;        p2;        p3;        p4;        p5;        p6;        x0;        x1;        x2;        x3;        x4;        x5;        x6;        x7;        x8;        x9;       x10;indicators.z[0];solver.numSteps;solver.minStepSize;solver.maxStepSize;solver.minOrder;solver.maxOrder;solver.numStateEvents;solver.numTimeEvents;    p0_ref;    p1_ref;    p2_ref;    p3_ref;    p4_ref;    p5_ref;    p6_ref;    x0_ref;    x1_ref;    x2_ref;    x3_ref;    x4_ref;    x5_ref;    x6_ref;    x7_ref;    x8_ref;    x9_ref;   x10_ref;qtronic.silver.allow_non_virtual_can;qtronic.silver.env.PROCESSOR_LEVEL;qtronic.silver.env.NUMBER_OF_PROCESSORS;qtronic.silver.real_time;qtronic.silver.env.Timestep;qtronic.silver.macro_step;qtronic.silver.version.sp;qtronic.silver.version.minor;qtronic.silver.version.major;qtronic.silver.internal.stepDisabled;qtronic.silver.internal.pauseDisabled
     2.247;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  721.9373;0.50909091; 2439.8475;   0.76432;       140; 2149.8019; 28.436121; 127.06894; 1.6807816; 16.918391; 17.427482;        -1;       817;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   721.939;  0.509091;   2439.79;   0.76432;       140;   2149.75;   28.4354;   127.069;   1.68078;    16.918;    17.427;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      2.25;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 722.39996;0.50909091;   2438.31;      0.76;       140; 2149.7833; 28.417662; 127.15037; 1.6807816; 16.907409;   17.4165;        -1;       818;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   722.402;  0.509091;   2438.25;      0.76;       140;   2149.73;   28.4169;   127.151;   1.68078;    16.907;   17.4161;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.253;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 722.86188;0.50909091; 2436.7794;   0.75568;       140; 2149.7669; 28.399287; 127.23167; 1.6807816; 16.896476; 17.405567;        -1;       819;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   722.864;  0.509091;   2436.72;   0.75568;       140;   2149.72;   28.3986;   127.232;   1.68078;    16.896;   17.4051;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.256;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 723.32304;0.50909091; 2435.2559;   0.75136;       140; 2149.7529; 28.380996; 127.31284; 1.6807816; 16.885594; 17.394685;        -1;       820;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   723.325;  0.509091;   2435.19;   0.75136;       140;    2149.7;   28.3803;   127.313;   1.68078;   16.8852;   17.3942;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.259;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 723.78345;0.50909091; 2433.7393;   0.74704;       140; 2149.7413; 28.362789; 127.39388; 1.6807816; 16.874761; 17.383852;        -1;       821;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   723.785;  0.509091;   2433.68;   0.74704;       140;   2149.69;   28.3621;   127.394;   1.68078;   16.8743;   17.3834;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.262;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 724.24312;0.50909091; 2432.2299;   0.74272;       140; 2149.7322; 28.344667; 127.47479; 1.6807816;  16.86398;  17.37307;        -1;       822;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   724.245;  0.509091;   2432.17;   0.74272;       140;   2149.68;   28.3439;   127.475;   1.68078;   16.8635;   17.3726;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.265;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 724.70205;0.50909091; 2430.7275;    0.7384;       140; 2149.7255;  28.32663; 127.55556; 1.6807816; 16.853248; 17.362339;        -1;       823;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   724.704;  0.509091;   2430.67;    0.7384;       140;   2149.68;   28.3259;   127.556;   1.68078;   16.8528;   17.3619;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.268;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 725.16024;0.50909091; 2429.2322;   0.73408;       140; 2149.7215; 28.308678; 127.63621; 1.6807816; 16.842568; 17.351659;        -1;       824;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   725.162;  0.509091;   2429.17;   0.73408;       140;   2149.67;   28.3079;   127.637;   1.68078;   16.8421;   17.3512;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.271;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 725.61769;0.50909091; 2427.7441;   0.72976;       140;   2149.72; 28.290813; 127.71672; 1.6807816; 16.831938; 17.341029;        -1;       825;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;    725.62;  0.509091;   2427.68;   0.72976;       140;   2149.67;   28.2901;   127.717;   1.68078;   16.8315;   17.3406;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.274;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 726.07441;0.50909091; 2426.2632;   0.72544;       140; 2149.7213; 28.273033; 127.79711; 1.6807816;  16.82136; 17.330451;        -1;       826;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   726.076;  0.509091;    2426.2;   0.72544;       140;   2149.67;   28.2723;   127.797;   1.68078;   16.8209;     17.33;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.277;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  726.5304;0.50909091; 2424.7895;   0.72112;       140; 2149.7252;  28.25534; 127.87737; 1.6807816; 16.810834; 17.319925;        -1;       827;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   726.532;  0.509091;   2424.73;   0.72112;       140;   2149.67;   28.2546;   127.878;   1.68078;   16.8104;   17.3195;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      2.28;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 726.98566;0.50909091;  2423.323;    0.7168;       140;  2149.732; 28.237735;  127.9575; 1.6807816; 16.800359;  17.30945;        -1;       828;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   726.987;  0.509091;   2423.26;    0.7168;       140;   2149.68;    28.237;   127.958;   1.68078;   16.7999;    17.309;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.283;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  727.4402;0.50909091; 2421.8638;   0.71248;       140; 2149.7416; 28.220216; 128.03751; 1.6807816; 16.789936; 17.299027;        -1;       829;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   727.442;  0.509091;    2421.8;   0.71248;       140;   2149.69;   28.2195;   128.038;   1.68078;   16.7895;   17.2986;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.286;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 727.89401;0.50909091; 2420.4119;   0.70816;       140;  2149.754; 28.202785; 128.11738; 1.6807816; 16.779566; 17.288656;        -1;       830;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   727.896;  0.509091;   2420.35;   0.70816;       140;    2149.7;    28.202;   128.118;   1.68078;   16.7791;   17.2882;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.289;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 728.34711;0.50909091; 2418.9674;   0.70384;       140; 2149.7694; 28.185443; 128.19713; 1.6807816; 16.769247; 17.278338;        -1;       831;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   728.349;  0.509091;   2418.91;   0.70384;       140;   2149.72;   28.1847;   128.197;   1.68078;   16.7688;   17.2779;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.292;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 728.79949;0.50909091; 2417.5302;   0.69952;       140; 2149.7879; 28.168189; 128.27676; 1.6807816; 16.758982; 17.268073;        -1;       832;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   728.801;  0.509091;   2417.47;   0.69952;       140;   2149.74;   28.1674;   128.277;   1.68078;   16.7585;   17.2676;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.295;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 729.25116;0.50909091; 2416.1005;    0.6952;       140; 2149.8094; 28.151024; 128.35626; 1.6807816;  16.74877; 17.257861;        -1;       833;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   729.253;  0.509091;   2416.04;    0.6952;       140;   2149.76;   28.1503;   128.357;   1.68078;   16.7483;   17.2574;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.298;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 729.70212;0.50909091; 2414.6782;   0.69088;       140;  2149.834; 28.133949; 128.43563; 1.6807816; 16.738611; 17.247701;        -1;       834;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   729.704;  0.509091;   2414.62;   0.69088;       140;   2149.78;   28.1332;   128.436;   1.68078;   16.7382;   17.2473;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.301;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 730.15237;0.50909091; 2413.2634;   0.68656;       140; 2149.8618; 28.116964; 128.51488; 1.6807816; 16.728505; 17.237596;        -1;       835;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   730.154;  0.509091;    2413.2;   0.68656;       140;   2149.81;   28.1162;   128.515;   1.68078;   16.7281;   17.2372;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.304;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 730.60191;0.50909091; 2411.8561;   0.68224;       140; 2149.8928; 28.100069;   128.594; 1.6807816; 16.718453; 17.227544;        -1;       836;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   730.604;  0.509091;   2411.79;   0.68224;       140;   2149.84;   28.0993;   128.594;   1.68078;    16.718;   17.2271;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.307;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 731.05076;0.50909091; 2410.4564;   0.67792;       140; 2149.9271; 28.083264;   128.673; 1.6807816; 16.708455; 17.217546;        -1;       837;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   731.052;  0.509091;   2410.39;   0.67792;       140;   2149.88;   28.0825;   128.673;   1.68078;    16.708;   17.2171;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      2.31;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  731.4989;0.50909091; 2409.0643;    0.6736;       140; 2149.9648; 28.066551; 128.75188; 1.6807816; 16.698511; 17.207602;        -1;       838;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   731.501;  0.509091;      2409;    0.6736;       140;   2149.91;   28.0658;   128.752;   1.68078;   16.6981;   17.2072;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.313;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 731.94635;0.50909091; 2407.6799;   0.66928;       140; 2150.0059;  28.04993; 128.83064; 1.6807816; 16.688622; 17.197713;        -1;       839;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   731.948;  0.509091;   2407.62;   0.66928;       140;   2149.95;   28.0492;   128.831;   1.68078;   16.6882;   17.1973;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.316;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 732.39311;0.50909091; 2406.3031;   0.66496;       140; 2150.0505; 28.033401; 128.90927; 1.6807816; 16.678788; 17.187879;        -1;       840;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   732.395;  0.509091;   2406.24;   0.66496;       140;      2150;   28.0327;    128.91;   1.68078;   16.6783;   17.1874;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.319;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 732.83918;0.50909091;  2404.934;   0.66064;       140; 2150.0986; 28.016964; 128.98779; 1.6807816; 16.669009;   17.1781;        -1;       841;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   732.841;  0.509091;   2404.87;   0.66064;       140;   2150.05;   28.0162;   128.988;   1.68078;   16.6686;   17.1777;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.322;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 733.28456;0.50909091; 2403.5727;   0.65632;       140; 2150.1503; 28.000621; 129.06618; 1.6807816; 16.659285; 17.168376;        -1;       842;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   733.286;  0.509091;   2403.51;   0.65632;       140;    2150.1;   27.9999;   129.066;   1.68078;   16.6588;   17.1679;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.325;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 733.72925;0.50909091; 2402.2191;     0.652;       140; 2150.2057; 27.984371; 129.14445; 1.6807816; 16.649617; 17.158708;        -1;       843;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   733.731;  0.509091;   2402.16;     0.652;       140;   2150.15;   27.9836;   129.145;   1.68078;   16.6492;   17.1583;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.328;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 734.17327;0.50909091; 2400.8735;   0.64768;       140; 2150.2648; 27.968215;  129.2226; 1.6807816; 16.640005; 17.149096;        -1;       844;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   734.175;  0.509091;   2400.81;   0.64768;       140;   2150.21;   27.9675;   129.223;   1.68078;   16.6396;   17.1487;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.331;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 734.61661;0.50909091; 2399.5357;   0.64336;       140; 2150.3277; 27.952154; 129.30063; 1.6807816;  16.63045;  17.13954;        -1;       845;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   734.618;  0.509091;   2399.47;   0.64336;       140;   2150.28;   27.9514;   129.301;   1.68078;     16.63;   17.1391;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.334;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 735.05928;0.50909091; 2398.2058;   0.63904;       140; 2150.3944; 27.936188; 129.37855; 1.6807816;  16.62095; 17.130041;        -1;       846;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   735.061;  0.509091;   2398.14;   0.63904;       140;   2150.34;   27.9354;   129.379;   1.68078;   16.6205;   17.1296;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.337;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 735.50127;0.50909091; 2396.8839;   0.63472;       140; 2150.4651; 27.920318; 129.45634; 1.6807816; 16.611508; 17.120599;        -1;       847;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   735.503;  0.509091;   2396.82;   0.63472;       140;   2150.41;   27.9196;   129.457;   1.68078;   16.6111;   17.1202;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      2.34;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 735.94259;0.50909091; 2395.5699;    0.6304;       140; 2150.5398; 27.904543; 129.53402; 1.6807816; 16.602123; 17.111214;        -1;       848;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   735.944;  0.509091;   2395.51;    0.6304;       140;   2150.49;   27.9038;   129.534;   1.68078;   16.6017;   17.1108;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.343;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 736.38325;0.50909091; 2394.2641;   0.62608;       140; 2150.6185; 27.888866; 129.61158; 1.6807816; 16.592795; 17.101886;        -1;       849;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   736.385;  0.509091;    2394.2;   0.62608;       140;   2150.57;   27.8881;   129.612;   1.68078;   16.5924;   17.1014;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.346;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 736.82325;0.50909091; 2392.9663;   0.62176;       140; 2150.7013; 27.873285; 129.68903; 1.6807816; 16.583526; 17.092617;        -1;       850;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   736.825;  0.509091;    2392.9;   0.62176;       140;   2150.65;   27.8725;   129.689;   1.68078;   16.5831;   17.0922;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.349;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 737.26259;0.50909091; 2391.6767;   0.61744;       140; 2150.7883; 27.857803; 129.76636; 1.6807816; 16.574314; 17.083405;        -1;       851;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   737.264;  0.509091;   2391.61;   0.61744;       140;   2150.74;   27.8571;   129.767;   1.68078;   16.5739;    17.083;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.352;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 737.70127;0.50909091; 2390.3953;   0.61312;       140; 2150.8796; 27.842418; 129.84357; 1.6807816; 16.565161; 17.074252;        -1;       852;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   737.703;  0.509091;   2390.33;   0.61312;       140;   2150.83;   27.8417;   129.844;   1.68078;   16.5647;   17.0738;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.355;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  738.1393;0.50909091; 2389.1221;    0.6088;       140; 2150.9752; 27.827133; 129.92067; 1.6807816; 16.556067; 17.065158;        -1;       853;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   738.141;  0.509091;   2389.06;    0.6088;       140;   2150.92;   27.8264;   129.921;   1.68078;   16.5556;   17.0647;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.358;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 738.57668;0.50909091; 2387.8572;   0.60448;       140; 2151.0752; 27.811947; 129.99765; 1.6807816; 16.547032; 17.056123;        -1;       854;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   738.578;  0.509091;    2387.8;   0.60448;       140;   2151.02;   27.8112;   129.998;   1.68078;   16.5466;   17.0557;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.361;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 739.01342;0.50909091; 2386.6006;   0.60016;       140; 2151.1797; 27.796861; 130.07452; 1.6807816; 16.538056; 17.047147;        -1;       855;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   739.015;  0.509091;   2386.54;   0.60016;       140;   2151.13;   27.7961;   130.075;   1.68078;   16.5376;   17.0467;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.364;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 739.44951;0.50909091; 2385.3524;   0.59584;       140; 2151.2887; 27.781876; 130.15128; 1.6807816; 16.529141; 17.038231;        -1;       856;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   739.451;  0.509091;   2385.29;   0.59584;       140;   2151.24;   27.7811;   130.152;   1.68078;   16.5287;   17.0378;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.367;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 739.88496;0.50909091; 2384.1126;   0.59152;       140; 2151.4024; 27.766992; 130.22792; 1.6807816; 16.520285; 17.029376;        -1;       857;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   739.886;  0.509091;   2384.05;   0.59152;       140;   2151.35;   27.7663;   130.228;   1.68078;   16.5198;   17.0289;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
      2.37;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 740.31977;0.50909091; 2382.8814;    0.5872;       140; 2151.5207; 27.752209; 130.30445; 1.6807816;  16.51149; 17.020581;        -1;       858;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   740.321;  0.509091;   2382.82;    0.5872;       140;   2151.47;   27.7515;   130.305;   1.68078;    16.511;   17.0201;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.373;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 740.75395;0.50909091; 2381.6586;   0.58288;       140; 2151.6438;  27.73753; 130.38087; 1.6807816; 16.502756; 17.011847;        -1;       859;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   740.755;  0.509091;    2381.6;   0.58288;       140;   2151.59;   27.7368;   130.381;   1.68078;   16.5023;   17.0114;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.376;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  741.1875;0.50909091; 2380.4445;   0.57856;       140; 2151.7717; 27.722953; 130.45718; 1.6807816; 16.494084; 17.003175;        -1;       860;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   741.189;  0.509091;   2380.38;   0.57856;       140;   2151.72;   27.7222;   130.457;   1.68078;   16.4936;   17.0027;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.379;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 741.62042;0.50909091;  2379.239;   0.57424;       140; 2151.9045;  27.70848; 130.53338; 1.6807816; 16.485473; 16.994564;        -1;       861;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   741.622;  0.509091;   2379.18;   0.57424;       140;   2151.85;   27.7077;   130.534;   1.68078;    16.485;   16.9941;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.382;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 742.05272;0.50909091; 2378.0421;   0.56992;       140; 2152.0424; 27.694112; 130.60947; 1.6807816; 16.476924; 16.986015;        -1;       862;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   742.054;  0.509091;   2377.98;   0.56992;       140;   2151.99;   27.6934;    130.61;   1.68078;   16.4765;   16.9856;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.385;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;  742.4844;0.50909091; 2376.8541;    0.5656;       140; 2152.1853; 27.679848; 130.68545; 1.6807816; 16.468438; 16.977529;        -1;       863;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   742.486;  0.509091;   2376.79;    0.5656;       140;   2152.13;   27.6791;   130.686;   1.68078;    16.468;   16.9771;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.388;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 742.91546;0.50909091; 2375.6748;   0.56128;       140; 2152.3333; 27.665691; 130.76132; 1.6807816; 16.460015; 16.969106;        -1;       864;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   742.917;  0.509091;   2375.61;   0.56128;       140;   2152.28;    27.665;   130.762;   1.68078;   16.4596;   16.9687;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.391;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 743.34591;0.50909091; 2374.5044;   0.55696;       140; 2152.4866; 27.651639; 130.83709; 1.6807816; 16.451655; 16.960746;        -1;       865;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   743.347;  0.509091;   2374.44;   0.55696;       140;   2152.43;   27.6509;   130.837;   1.68078;   16.4512;   16.9603;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.394;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 743.77574;0.50909091;  2373.343;   0.55264;       140; 2152.6452; 27.637695; 130.91274; 1.6807816; 16.443359;  16.95245;        -1;       866;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   743.777;  0.509091;   2373.28;   0.55264;       140;   2152.59;    27.637;   130.913;   1.68078;   16.4429;    16.952;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
     2.397;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6; 744.20497;0.50909091; 2372.1905;   0.54832;       140; 2152.8092; 27.623859; 130.98829; 1.6807816; 16.435127; 16.944218;        -1;       867;     0.003;     0.003;         3;         3;         1;         0;       275;       0.1;         4;       0.4;       2.5;     0.017;       0.6;   744.206;  0.509091;   2372.13;   0.54832;       140;   2152.76;   27.6231;   130.989;   1.68078;   16.4347;   16.9438;         0;         6;         2;         0;     0.003;     0.003;         0;         0;1.4821969e-323;         0;         0
