"time","accelPedal","brakePedal","k15","k50","prnd","roadInclination","nAtIn","nAtOut","qtronic_silver_real_time","valves_mv1","valves_mv2","valves_mv3","valves_eds","valves_eds1","valves_eds2","valves_eds3","valves_eds4","valves_eds5","egsCarSpeed","egsState","egsGear","egsTargetGear","tShiftStart","solver.numSteps","solver.minStepSize","solver.maxStepSize","solver.minOrder","solver.maxOrder","solver.numStateEvents","solver.numTimeEvents","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
     16.28,       100,         0,         1,         0,         3,         0, 3564.3567, 3119.0063,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 145.82514,         1,         4,         4,     10.82,      4956,         0,0.009997477,         0,         1,         1,      1627,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.29,       100,         0,         1,         0,         3,         0, 3565.5645, 3120.0632,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1,  145.8746,         1,         4,         4,     10.82,      4959,         0,0.0099974766,         0,         1,         1,      1628,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      16.3,       100,         0,         1,         0,         3,         0, 3566.7718, 3121.1196,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 145.92403,         1,         4,         4,     10.82,      4962,         0,0.0099974763,         0,         1,         1,      1629,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.31,       100,         0,         1,         0,         3,         0, 3567.9785, 3122.1755,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 145.97344,         1,         4,         4,     10.82,      4965,         0,0.009997476,         0,         1,         1,      1630,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.32,       100,         0,         1,         0,         3,         0, 3569.1846,  3123.231,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.02282,         1,         4,         4,     10.82,      4968,         0,0.0099974756,         0,         1,         1,      1631,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.33,       100,         0,         1,         0,         3,         0, 3570.3902, 3124.2859,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.07219,         1,         4,         4,     10.82,      4971,         0,0.0099974753,         0,         1,         1,      1632,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.34,       100,         0,         1,         0,         3,         0, 3571.5953, 3125.3404,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.12152,         1,         4,         4,     10.82,      4974,         0,0.009997475,         0,         1,         1,      1633,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.35,       100,         0,         1,         0,         3,         0, 3572.7998, 3126.3944,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.17084,         1,         4,         4,     10.82,      4977,         0,0.0099974746,         0,         1,         1,      1634,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.36,       100,         0,         1,         0,         3,         0, 3574.0038,  3127.448,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.22014,         1,         4,         4,     10.82,      4980,         0,0.0099974743,         0,         1,         1,      1635,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.37,       100,         0,         1,         0,         3,         0, 3575.2072,  3128.501,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.26941,         1,         4,         4,     10.82,      4983,         0,0.009997474,         0,         1,         1,      1636,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.38,       100,         0,         1,         0,         3,         0, 3576.4101, 3129.5536,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.31866,         1,         4,         4,     10.82,      4986,         0,0.0099974736,         0,         1,         1,      1637,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.39,       100,         0,         1,         0,         3,         0, 3577.6124, 3130.6057,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.36789,         1,         4,         4,     10.82,      4989,         0,0.0099974733,         0,         1,         1,      1638,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      16.4,       100,         0,         1,         0,         3,         0, 3578.8141, 3131.6573,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1,  146.4171,         1,         4,         4,     10.82,      4992,         0,0.009997473,         0,         1,         1,      1639,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.41,       100,         0,         1,         0,         3,         0, 3580.0154, 3132.7084,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.46628,         1,         4,         4,     10.82,      4995,         0,0.0099974726,         0,         1,         1,      1640,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.42,       100,         0,         1,         0,         3,         0, 3581.2161, 3133.7591,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.51544,         1,         4,         4,     10.82,      4998,         0,0.0099974723,         0,         1,         1,      1641,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.43,       100,         0,         1,         0,         3,         0, 3582.4162, 3134.8093,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.56458,         1,         4,         4,     10.82,      5001,         0,0.009997472,         0,         1,         1,      1642,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.44,       100,         0,         1,         0,         3,         0, 3583.6158,  3135.859,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1,  146.6137,         1,         4,         4,     10.82,      5004,         0,0.0099974716,         0,         1,         1,      1643,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.45,       100,         0,         1,         0,         3,         0, 3584.8148, 3136.9082,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.66279,         1,         4,         4,     10.82,      5007,         0,0.0099974713,         0,         1,         1,      1644,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.46,       100,         0,         1,         0,         3,         0, 3586.0133,  3137.957,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.71186,         1,         4,         4,     10.82,      5010,         0,0.009997471,         0,         1,         1,      1645,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.47,       100,         0,         1,         0,         3,         0, 3587.2113, 3139.0052,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.76091,         1,         4,         4,     10.82,      5013,         0,0.0099974706,         0,         1,         1,      1646,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.48,       100,         0,         1,         0,         3,         0, 3588.4087,  3140.053,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.80994,         1,         4,         4,     10.82,      5016,         0,0.0099974703,         0,         1,         1,      1647,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.49,       100,         0,         1,         0,         3,         0, 3589.6055, 3141.1004,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.85894,         1,         4,         4,     10.82,      5019,         0,0.00999747,         0,         1,         1,      1648,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      16.5,       100,         0,         1,         0,         3,         0, 3590.8018, 3142.1472,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.90793,         1,         4,         4,     10.82,      5022,         0,0.0099974696,         0,         1,         1,      1649,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.51,       100,         0,         1,         0,         3,         0, 3591.9976, 3143.1936,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 146.95689,         1,         4,         4,     10.82,      5025,         0,0.0099974693,         0,         1,         1,      1650,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.52,       100,         0,         1,         0,         3,         0, 3593.1928, 3144.2394,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.00583,         1,         4,         4,     10.82,      5028,         0,0.009997469,         0,         1,         1,      1651,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.53,       100,         0,         1,         0,         3,         0, 3594.3875, 3145.2849,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.05474,         1,         4,         4,     10.82,      5031,         0,0.0099974687,         0,         1,         1,      1652,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.54,       100,         0,         1,         0,         3,         0, 3595.5817, 3146.3298,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.10364,         1,         4,         4,     10.82,      5034,         0,0.0099974683,         0,         1,         1,      1653,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.55,       100,         0,         1,         0,         3,         0, 3596.7753, 3147.3743,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.15251,         1,         4,         4,     10.82,      5037,         0,0.009997468,         0,         1,         1,      1654,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.56,       100,         0,         1,         0,         3,         0, 3597.9683, 3148.4182,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.20136,         1,         4,         4,     10.82,      5040,         0,0.0099974677,         0,         1,         1,      1655,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.57,       100,         0,         1,         0,         3,         0, 3599.1608, 3149.4617,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.25018,         1,         4,         4,     10.82,      5043,         0,0.0099974673,         0,         1,         1,      1656,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.58,       100,         0,         1,         0,         3,         0, 3600.3528, 3150.5048,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.29898,         1,         4,         4,     10.82,      5046,         0,0.009997467,         0,         1,         1,      1657,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.59,       100,         0,         1,         0,         3,         0, 3601.5442, 3151.5473,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.34777,         1,         4,         4,     10.82,      5049,         0,0.0099974667,         0,         1,         1,      1658,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      16.6,       100,         0,         1,         0,         3,         0, 3602.7351, 3152.5894,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.39653,         1,         4,         4,     10.82,      5052,         0,0.0099974663,         0,         1,         1,      1659,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.61,       100,         0,         1,         0,         3,         0, 3603.9254,  3153.631,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.44527,         1,         4,         4,     10.82,      5055,         0,0.009997466,         0,         1,         1,      1660,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.62,       100,         0,         1,         0,         3,         0, 3605.1152, 3154.6721,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.49398,         1,         4,         4,     10.82,      5058,         0,0.0099974657,         0,         1,         1,      1661,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.63,       100,         0,         1,         0,         3,         0, 3606.3044, 3155.7128,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.54267,         1,         4,         4,     10.82,      5061,         0,0.0099974653,         0,         1,         1,      1662,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.64,       100,         0,         1,         0,         3,         0, 3607.4931,  3156.753,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.59135,         1,         4,         4,     10.82,      5064,         0,0.009997465,         0,         1,         1,      1663,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.65,       100,         0,         1,         0,         3,         0, 3608.6813, 3157.7927,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1,    147.64,         1,         4,         4,     10.82,      5067,         0,0.0099974647,         0,         1,         1,      1664,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.66,       100,         0,         1,         0,         3,         0, 3609.8689, 3158.8319,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.68862,         1,         4,         4,     10.82,      5070,         0,0.0099974644,         0,         1,         1,      1665,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.67,       100,         0,         1,         0,         3,         0,  3611.056, 3159.8707,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.73722,         1,         4,         4,     10.82,      5073,         0,0.009997464,         0,         1,         1,      1666,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.68,       100,         0,         1,         0,         3,         0, 3612.2425, 3160.9089,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.78581,         1,         4,         4,     10.82,      5076,         0,0.0099974637,         0,         1,         1,      1667,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.69,       100,         0,         1,         0,         3,         0, 3613.4285, 3161.9468,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.83437,         1,         4,         4,     10.82,      5079,         0,0.0099974634,         0,         1,         1,      1668,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      16.7,       100,         0,         1,         0,         3,         0,  3614.614, 3162.9841,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.88291,         1,         4,         4,     10.82,      5082,         0,0.009997463,         0,         1,         1,      1669,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.71,       100,         0,         1,         0,         3,         0, 3615.7989, 3164.0209,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.93142,         1,         4,         4,     10.82,      5085,         0,0.0099974627,         0,         1,         1,      1670,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.72,       100,         0,         1,         0,         3,         0, 3616.9832, 3165.0573,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 147.97991,         1,         4,         4,     10.82,      5088,         0,0.0099974624,         0,         1,         1,      1671,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.73,       100,         0,         1,         0,         3,         0, 3618.1671, 3166.0932,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.02838,         1,         4,         4,     10.82,      5091,         0,0.0099974621,         0,         1,         1,      1672,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.74,       100,         0,         1,         0,         3,         0, 3619.3503, 3167.1287,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.07683,         1,         4,         4,     10.82,      5094,         0,0.0099974617,         0,         1,         1,      1673,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.75,       100,         0,         1,         0,         3,         0, 3620.5331, 3168.1636,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.12526,         1,         4,         4,     10.82,      5097,         0,0.0099974614,         0,         1,         1,      1674,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.76,       100,         0,         1,         0,         3,         0, 3621.7153, 3169.1981,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.17366,         1,         4,         4,     10.82,      5100,         0,0.0099974611,         0,         1,         1,      1675,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.77,       100,         0,         1,         0,         3,         0, 3622.8969, 3170.2321,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.22205,         1,         4,         4,     10.82,      5103,         0,0.0099974607,         0,         1,         1,      1676,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.78,       100,         0,         1,         0,         3,         0, 3624.0781, 3171.2657,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.27041,         1,         4,         4,     10.82,      5106,         0,0.0099974604,         0,         1,         1,      1677,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.79,       100,         0,         1,         0,         3,         0, 3625.2586, 3172.2988,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.31875,         1,         4,         4,     10.82,      5109,         0,0.0099974601,         0,         1,         1,      1678,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      16.8,       100,         0,         1,         0,         3,         0, 3626.4387, 3173.3314,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.36707,         1,         4,         4,     10.82,      5112,         0,0.0099974598,         0,         1,         1,      1679,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.81,       100,         0,         1,         0,         3,         0, 3627.6182, 3174.3635,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.41536,         1,         4,         4,     10.82,      5115,         0,0.0099974594,         0,         1,         1,      1680,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.82,       100,         0,         1,         0,         3,         0, 3628.7971, 3175.3952,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.46363,         1,         4,         4,     10.82,      5118,         0,0.0099974591,         0,         1,         1,      1681,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.83,       100,         0,         1,         0,         3,         0, 3629.9756, 3176.4263,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.51188,         1,         4,         4,     10.82,      5121,         0,0.0099974588,         0,         1,         1,      1682,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.84,       100,         0,         1,         0,         3,         0, 3631.1535,  3177.457,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.56011,         1,         4,         4,     10.82,      5124,         0,0.0099974585,         0,         1,         1,      1683,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.85,       100,         0,         1,         0,         3,         0, 3632.3308, 3178.4873,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.60831,         1,         4,         4,     10.82,      5127,         0,0.0099974581,         0,         1,         1,      1684,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.86,       100,         0,         1,         0,         3,         0, 3633.5076, 3179.5171,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1,  148.6565,         1,         4,         4,     10.82,      5130,         0,0.0099974578,         0,         1,         1,      1685,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.87,       100,         0,         1,         0,         3,         0, 3634.6839, 3180.5463,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.70466,         1,         4,         4,     10.82,      5133,         0,0.0099974575,         0,         1,         1,      1686,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.88,       100,         0,         1,         0,         3,         0, 3635.8596, 3181.5752,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1,  148.7528,         1,         4,         4,     10.82,      5136,         0,0.0099974572,         0,         1,         1,      1687,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.89,       100,         0,         1,         0,         3,         0, 3637.0348, 3182.6035,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.80092,         1,         4,         4,     10.82,      5139,         0,0.0099974568,         0,         1,         1,      1688,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      16.9,       100,         0,         1,         0,         3,         0, 3638.2094, 3183.6314,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.84901,         1,         4,         4,     10.82,      5142,         0,0.0099974565,         0,         1,         1,      1689,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.91,       100,         0,         1,         0,         3,         0, 3639.3835, 3184.6588,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.89709,         1,         4,         4,     10.82,      5145,         0,0.0099974562,         0,         1,         1,      1690,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.92,       100,         0,         1,         0,         3,         0, 3640.5571, 3185.6858,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.94514,         1,         4,         4,     10.82,      5148,         0,0.0099974559,         0,         1,         1,      1691,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.93,       100,         0,         1,         0,         3,         0, 3641.7301, 3186.7122,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 148.99317,         1,         4,         4,     10.82,      5151,         0,0.0099974555,         0,         1,         1,      1692,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.94,       100,         0,         1,         0,         3,         0, 3642.9026, 3187.7382,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.04117,         1,         4,         4,     10.82,      5154,         0,0.0099974552,         0,         1,         1,      1693,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.95,       100,         0,         1,         0,         3,         0, 3644.0741, 3188.7633,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.08916,         1,         4,         4,     10.82,      5157,         0,0.0099974549,         0,         1,         1,      1694,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.96,       100,         0,         1,         0,         3,         0, 3645.2427, 3189.7859,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1,  149.1371,         1,         4,         4,     10.82,      5160,         0,0.0099974546,         0,         1,         1,      1695,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.97,       100,         0,         1,         0,         3,         0, 3646.4091, 3190.8066,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.18493,         1,         4,         4,     10.82,      5163,         0,0.0099974542,         0,         1,         1,      1696,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.98,       100,         0,         1,         0,         3,         0,  3647.576, 3191.8277,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.23267,         1,         4,         4,     10.82,      5166,         0,0.0099974539,         0,         1,         1,      1697,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     16.99,       100,         0,         1,         0,         3,         0, 3648.7441, 3192.8498,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.28042,         1,         4,         4,     10.82,      5169,         0,0.0099974536,         0,         1,         1,      1698,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
        17,       100,         0,         1,         0,         3,         0, 3649.9125, 3193.8722,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.32823,         1,         4,         4,     10.82,      5172,         0,0.0099974533,         0,         1,         1,      1699,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.01,       100,         0,         1,         0,         3,         0,   3651.08, 3194.8939,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.37604,         1,         4,         4,     10.82,      5175,         0,0.0099974529,         0,         1,         1,      1700,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.02,       100,         0,         1,         0,         3,         0, 3652.2463, 3195.9144,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.42383,         1,         4,         4,     10.82,      5178,         0,0.0099974526,         0,         1,         1,      1701,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.03,       100,         0,         1,         0,         3,         0, 3653.4115,  3196.934,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.47156,         1,         4,         4,     10.82,      5181,         0,0.0099974523,         0,         1,         1,      1702,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.04,       100,         0,         1,         0,         3,         0, 3654.5759, 3197.9529,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.51924,         1,         4,         4,     10.82,      5184,         0,0.009997452,         0,         1,         1,      1703,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.05,       100,         0,         1,         0,         3,         0, 3655.7395, 3198.9712,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1,  149.5669,         1,         4,         4,     10.82,      5187,         0,0.0099974516,         0,         1,         1,      1704,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.06,       100,         0,         1,         0,         3,         0, 3656.9023, 3199.9887,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.61452,         1,         4,         4,     10.82,      5190,         0,0.0099974513,         0,         1,         1,      1705,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.07,       100,         0,         1,         0,         3,         0, 3658.0643, 3201.0055,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.66211,         1,         4,         4,     10.82,      5193,         0,0.009997451,         0,         1,         1,      1706,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.08,       100,         0,         1,         0,         3,         0, 3659.2254, 3202.0216,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.70967,         1,         4,         4,     10.82,      5196,         0,0.0099974507,         0,         1,         1,      1707,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.09,       100,         0,         1,         0,         3,         0, 3660.3857, 3203.0369,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.75719,         1,         4,         4,     10.82,      5199,         0,0.0099974503,         0,         1,         1,      1708,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      17.1,       100,         0,         1,         0,         3,         0, 3661.5451, 3204.0514,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.80467,         1,         4,         4,     10.82,      5202,         0,0.00999745,         0,         1,         1,      1709,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.11,       100,         0,         1,         0,         3,         0, 3662.7036, 3205.0652,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.85212,         1,         4,         4,     10.82,      5205,         0,0.0099974497,         0,         1,         1,      1710,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     17.12,       100,         0,         1,         0,         3,         0, 3663.8613, 3206.0782,         0,         0,         1,         0,         0,         0,         0,         1,         0,         1, 149.89954,         1,         4,         4,     10.82,      5208,         0,0.0099974494,         0,         1,         1,      1711,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
