      "time",       "y_0",       "y_1",       "y_2",   "counter","qtronic.silver.real_time","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
     34.65,0.082107237,-1.0789877,-0.87424384,      3465,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.66,0.091954405,-1.0789877,-0.87424384,      3466,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.67,0.10176479, -1.097055,-0.87424384,      3467,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.68,0.11153448, -1.097055,-0.87424384,      3468,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.69,0.12125955,-1.1146834,-0.8132439,      3469,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      34.7,0.13093611,-1.1146834,-0.8132439,      3470,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.71,0.14056031, -1.131866,-0.8132439,      3471,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.72,0.15012828, -1.131866,-0.8132439,      3472,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.73,0.15963621,-1.1485958,-0.75347258,      3473,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.74,0.16908028,-1.1485958,-0.75347258,      3474,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.75,0.17845672,-1.1648663,-0.75347258,      3475,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.76,0.18776178,-1.1648663,-0.75347258,      3476,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.77,0.19699174,-1.1806708,-0.6958117,      3477,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.78,0.20614291,-1.1806708,-0.6958117,      3478,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.79,0.21521162, -1.196003,-0.6958117,      3479,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      34.8,0.22419425, -1.196003,-0.6958117,      3480,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.81, 0.2330872,-1.2108569,-0.64110655,      3481,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.82,0.24188693,-1.2108569,-0.64110655,      3482,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.83, 0.2505899,-1.2252264,-0.64110655,      3483,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.84,0.25919264,-1.2252264,-0.64110655,      3484,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.85, 0.2676917,-1.2391059,-0.59015705,      3485,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.86,0.27608369,-1.2391059,-0.59015705,      3486,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.87,0.28436525,-1.2524897,-0.59015705,      3487,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.88,0.29253307,-1.2524897,-0.59015705,      3488,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.89,0.30058388,-1.2653726,-0.54370932,      3489,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      34.9,0.30851447,-1.2653726,-0.54370932,      3490,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.91,0.31632164,-1.2777493,-0.54370932,      3491,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.92, 0.3240023,-1.2777493,-0.54370932,      3492,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.93,0.33155336,-1.2896149,-0.50244789,      3493,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.94, 0.3389718,-1.2896149,-0.50244789,      3494,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.95,0.34625466,-1.3009648,-0.50244789,      3495,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.96,0.35339902,-1.3009648,-0.50244789,      3496,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.97,0.36040202,-1.3117942,-0.46698846,      3497,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.98,0.36726087,-1.3117942,-0.46698846,      3498,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     34.99,0.37397282, -1.322099,-0.46698846,      3499,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
        35,0.38053518, -1.322099,-0.46698846,      3500,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.01,0.38694534,-1.3318749,-0.43787146,      3501,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.02,0.39320072,-1.3318749,-0.43787146,      3502,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.03,0.39929883,-1.3411181,-0.43787146,      3503,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.04,0.40523723,-1.3411181,-0.43787146,      3504,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.05,0.41101353,-1.3498248,-0.41555633,      3505,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.06,0.41662544,-1.3498248,-0.41555633,      3506,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.07, 0.4220707,-1.3579917,-0.41555633,      3507,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.08,0.42734713,-1.3579917,-0.41555633,      3508,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.09,0.43245264,-1.3656153,-0.40041667,      3509,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.1,0.43738517,-1.3656153,-0.40041667,      3510,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.11,0.44214275,-1.3726928,-0.40041667,      3511,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.12,0.44672348,-1.3726928,-0.40041667,      3512,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.13,0.45112552,-1.3792212,-0.39273626,      3513,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.14,0.45534712,-1.3792212,-0.39273626,      3514,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.15,0.45938659,-1.3851979,-0.39273626,      3515,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.16,0.46324231,-1.3851979,-0.39273626,      3516,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.17,0.46691274,-1.3906205,-0.39270603,      3517,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.18,0.47039642,-1.3906205,-0.39270603,      3518,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.19,0.47369193, -1.395487,-0.39270603,      3519,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.2,0.47679798, -1.395487,-0.39270603,      3520,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.21,0.47971332,-1.3997952,-0.40042193,      3521,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.22,0.48243677,-1.3997952,-0.40042193,      3522,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.23,0.48496726,-1.4035436,-0.40042193,      3523,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.24,0.48730377,-1.4035436,-0.40042193,      3524,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.25,0.48944536,-1.4067305,-0.41588386,      3525,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.26,0.49139118,-1.4067305,-0.41588386,      3526,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.27,0.49314045,-1.4093548,-0.41588386,      3527,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.28,0.49469248,-1.4093548,-0.41588386,      3528,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.29,0.49604663,-1.4114153,-0.43899554,      3529,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.3,0.49720237,-1.4114153,-0.43899554,      3530,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.31,0.49815923,-1.4129113,-0.43899554,      3531,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.32,0.49891684,-1.4129113,-0.43899554,      3532,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.33,0.49947489,-1.4138422,-0.46956535,      3533,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.34,0.49983315,-1.4138422,-0.46956535,      3534,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.35,0.49999149,-1.4142075,-0.46956535,      3535,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.36,0.49994984,-1.4142075,-0.46956535,      3536,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.37,0.49970821,-1.4140072,-0.50730822,      3537,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.38,0.49926671,-1.4140072,-0.50730822,      3538,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.39,0.49862551,-1.4132413,-0.50730822,      3539,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.4,0.49778486,-1.4132413,-0.50730822,      3540,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.41,0.49674511,-1.4119101,-0.55184841,      3541,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.42,0.49550666,-1.4119101,-0.55184841,      3542,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.43,0.49407002,-1.4100142,-0.55184841,      3543,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.44,0.49243576,-1.4100142,-0.55184841,      3544,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.45,0.49060453,-1.4075543,-0.60272331,      3545,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.46,0.48857707,-1.4075543,-0.60272331,      3546,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.47,0.48635418,-1.4045314,-0.60272331,      3547,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.48,0.48393675,-1.4045314,-0.60272331,      3548,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.49,0.48132576,-1.4009467,-0.65938802,      3549,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.5,0.47852225,-1.4009467,-0.65938802,      3550,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.51,0.47552733,-1.3968016,-0.65938802,      3551,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.52, 0.4723422,-1.3968016,-0.65938802,      3552,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.53,0.46896815,-1.3920978,-0.72122092,      3553,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.54,0.46540651,-1.3920978,-0.72122092,      3554,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.55,0.46165872,-1.3868372,-0.72122092,      3555,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.56,0.45772627,-1.3868372,-0.72122092,      3556,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.57,0.45361074,-1.3810219,-0.78752994,      3557,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.58,0.44931377,-1.3810219,-0.78752994,      3558,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.59,0.44483708,-1.3746542,-0.78752994,      3559,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.6,0.44018246,-1.3746542,-0.78752994,      3560,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.61,0.43535177,-1.3677366,-0.8575596,      3561,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.62,0.43034695,-1.3677366,-0.8575596,      3562,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.63,0.42516999, -1.360272,-0.8575596,      3563,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.64,0.41982298, -1.360272,-0.8575596,      3564,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.65,0.41430804,-1.3522633,-0.9304987,      3565,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.66,0.40862738,-1.3522633,-0.9304987,      3566,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.67,0.40278327,-1.3437137,-0.9304987,      3567,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.68,0.39677806,-1.3437137,-0.9304987,      3568,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.69,0.39061414,-1.3346266,-1.0054886,      3569,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.7,0.38429398,-1.3346266,-1.0054886,      3570,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.71,0.37782011,-1.3250057,-1.0054886,      3571,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.72,0.37119512,-1.3250057,-1.0054886,      3572,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.73,0.36442165,-1.3148549, -1.081632,      3573,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.74,0.35750242,-1.3148549, -1.081632,      3574,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.75,0.35044019,-1.3041781, -1.081632,      3575,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.76, 0.3432378,-1.3041781, -1.081632,      3576,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.77,0.33589811,-1.2929796,-1.1580022,      3577,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.78,0.32842406,-1.2929796,-1.1580022,      3578,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.79,0.32081865,-1.2812639,-1.1580022,      3579,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.8,0.31308492,-1.2812639,-1.1580022,      3580,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.81,0.30522596,-1.2690358,-1.2336526,      3581,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.82,0.29724491,-1.2690358,-1.2336526,      3582,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.83,0.28914497,-1.2563001,-1.2336526,      3583,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.84,0.28092937,-1.2563001,-1.2336526,      3584,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.85,0.27260141,-1.2430619,-1.3076263,      3585,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.86,0.26416441,-1.2430619,-1.3076263,      3586,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.87,0.25562174,-1.2293264,-1.3076263,      3587,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.88,0.24697683,-1.2293264,-1.3076263,      3588,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.89,0.23823314,-1.2150993,-1.3789663,      3589,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      35.9,0.22939415,-1.2150993,-1.3789663,      3590,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.91,0.22046341,-1.2003861,-1.3789663,      3591,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.92,0.21144449,-1.2003861,-1.3789663,      3592,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.93,0.20234099,-1.1851928,-1.4467251,      3593,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.94,0.19315656,-1.1851928,-1.4467251,      3594,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.95,0.18389486,-1.1695254,-1.4467251,      3595,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.96,0.17455962,-1.1695254,-1.4467251,      3596,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.97,0.16515455,-1.1533903,-1.5099746,      3597,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.98,0.15568342,-1.1533903,-1.5099746,      3598,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     35.99,0.14615002,-1.1367938,-1.5099746,      3599,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
        36,0.13655816,-1.1367938,-1.5099746,      3600,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.01,0.12691168,-1.1197425,-1.5678162,      3601,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.02,0.11721444,-1.1197425,-1.5678162,      3602,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.03,0.10747031,-1.1022435,-1.5678162,      3603,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.04,0.097683199,-1.1022435,-1.5678162,      3604,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.05,0.087857013,-1.0843035,-1.6193893,      3605,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.06,0.077995686,-1.0843035,-1.6193893,      3606,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.07,0.068103162,-1.0659298,-1.6193893,      3607,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.08,0.058183397,-1.0659298,-1.6193893,      3608,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.09,0.04824036,-1.0471298,-1.6638814,      3609,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.1,0.038278027,-1.0471298,-1.6638814,      3610,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.11,0.028300384,-1.0279109,-1.6638814,      3611,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.12,0.01831142,-1.0279109,-1.6638814,      3612,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.13,0.008315133,-1.0082808, -1.700536,      3613,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.14,-0.0016844805,-1.0082808, -1.700536,      3614,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.15,-0.01168342,-0.98824752, -1.700536,      3615,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.16,-0.021677687,-0.98824752, -1.700536,      3616,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.17,-0.031663282,-0.96781891,-1.7286607,      3617,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.18,-0.041636213,-0.96781891,-1.7286607,      3618,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.19,-0.05159249,-0.94700318,-1.7286607,      3619,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.2,-0.061528131,-0.94700318,-1.7286607,      3620,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.21,-0.071439161,-0.92580866,-1.7476351,      3621,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.22,-0.081321616,-0.92580866,-1.7476351,      3622,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.23,-0.091171544,-0.90424383,-1.7476351,      3623,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.24, -0.100985,-0.90424383,-1.7476351,      3624,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.25,-0.11075807,-0.88231732,-1.7569169,      3625,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.26,-0.12048684,-0.88231732,-1.7569169,      3626,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.27,-0.13016741,-0.86003789,-1.7569169,      3627,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.28,-0.13979592,-0.86003789,-1.7569169,      3628,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.29,-0.14936851,-0.83741446,-1.7560485,      3629,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.3,-0.15888136,-0.83741446,-1.7560485,      3630,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.31,-0.16833065,-0.81445607,-1.7560485,      3631,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.32,-0.17771262,-0.81445607,-1.7560485,      3632,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.33,-0.1870235,-0.79117192,-1.7446618,      3633,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.34,-0.19625958,-0.79117192,-1.7446618,      3634,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.35,-0.20541715,-0.7675713,-1.7446618,      3635,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.36,-0.21449256,-0.7675713,-1.7446618,      3636,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.37,-0.22348218,-0.74366366,-1.7224823,      3637,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.38,-0.2323824,-0.74366366,-1.7224823,      3638,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.39,-0.24118968,-0.71945857,-1.7224823,      3639,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
      36.4,-0.24990048,-0.71945857,-1.7224823,      3640,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.41,-0.25851133,-0.69496571,-1.6893332,      3641,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.42,-0.26701878,-0.69496571,-1.6893332,      3642,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.43,-0.27541942,-0.67019487,-1.6893332,      3643,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.44,-0.2837099,-0.67019487,-1.6893332,      3644,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.45,-0.29188689,-0.64515596,-1.6451368,      3645,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.46,-0.29994714,-0.64515596,-1.6451368,      3646,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
     36.47,-0.30788741, -0.619859,-1.6451368,      3647,         0,         0,         6,         2,        10,      0.01,      0.01,         0,         0,1.4821969e-323,         0,         0
