    "time",    "TRes"
     8.583, 323.24192
    8.5831, 323.24162
    8.5832, 323.24131
    8.5833, 323.24101
    8.5834, 323.24071
    8.5835, 323.24041
    8.5836, 323.24011
    8.5837, 323.23981
    8.5838, 323.23951
    8.5839, 323.23921
     8.584, 323.23891
    8.5841, 323.23861
    8.5842, 323.23831
    8.5843,   323.238
    8.5844,  323.2377
    8.5845,  323.2374
    8.5846,  323.2371
    8.5847,  323.2368
    8.5848,  323.2365
    8.5849,  323.2362
     8.585,  323.2359
    8.5851,  323.2356
    8.5852,  323.2353
    8.5853,   323.235
    8.5854, 323.23469
    8.5855, 323.23439
    8.5856, 323.23409
    8.5857, 323.23379
    8.5858, 323.23349
    8.5859, 323.23319
     8.586, 323.23289
    8.5861, 323.23259
    8.5862, 323.23229
    8.5863, 323.23199
    8.5864, 323.23169
    8.5865, 323.23139
    8.5866, 323.23108
    8.5867, 323.23078
    8.5868, 323.23048
    8.5869, 323.23018
     8.587, 323.22988
    8.5871, 323.22958
    8.5872, 323.22928
    8.5873, 323.22898
    8.5874, 323.22868
    8.5875, 323.22838
    8.5876, 323.22808
    8.5877, 323.22778
    8.5878, 323.22748
    8.5879, 323.22717
     8.588, 323.22687
    8.5881, 323.22657
    8.5882, 323.22627
    8.5883, 323.22597
    8.5884, 323.22567
    8.5885, 323.22537
    8.5886, 323.22507
    8.5887, 323.22477
    8.5888, 323.22447
    8.5889, 323.22417
     8.589, 323.22387
    8.5891, 323.22357
    8.5892, 323.22326
    8.5893, 323.22296
    8.5894, 323.22266
    8.5895, 323.22236
    8.5896, 323.22206
    8.5897, 323.22176
    8.5898, 323.22146
    8.5899, 323.22116
      8.59, 323.22086
    8.5901, 323.22056
    8.5902, 323.22026
    8.5903, 323.21996
    8.5904, 323.21966
    8.5905, 323.21936
    8.5906, 323.21905
    8.5907, 323.21875
    8.5908, 323.21845
    8.5909, 323.21815
     8.591, 323.21785
    8.5911, 323.21755
    8.5912, 323.21725
    8.5913, 323.21695
    8.5914, 323.21665
    8.5915, 323.21635
    8.5916, 323.21605
    8.5917, 323.21575
    8.5918, 323.21545
    8.5919, 323.21515
     8.592, 323.21485
    8.5921, 323.21454
    8.5922, 323.21424
    8.5923, 323.21394
    8.5924, 323.21364
    8.5925, 323.21334
    8.5926, 323.21304
    8.5927, 323.21274
    8.5928, 323.21244
    8.5929, 323.21214
     8.593, 323.21184
    8.5931, 323.21154
    8.5932, 323.21124
    8.5933, 323.21094
    8.5934, 323.21064
    8.5935, 323.21034
    8.5936, 323.21004
    8.5937, 323.20973
    8.5938, 323.20943
    8.5939, 323.20913
     8.594, 323.20883
    8.5941, 323.20853
    8.5942, 323.20823
    8.5943, 323.20793
    8.5944, 323.20763
    8.5945, 323.20733
    8.5946, 323.20703
    8.5947, 323.20673
    8.5948, 323.20643
    8.5949, 323.20613
     8.595, 323.20583
    8.5951, 323.20553
    8.5952, 323.20523
    8.5953, 323.20493
    8.5954, 323.20463
    8.5955, 323.20432
    8.5956, 323.20402
    8.5957, 323.20372
    8.5958, 323.20342
    8.5959, 323.20312
     8.596, 323.20282
    8.5961, 323.20252
    8.5962, 323.20222
    8.5963, 323.20192
    8.5964, 323.20162
    8.5965, 323.20132
    8.5966, 323.20102
    8.5967, 323.20072
    8.5968, 323.20042
    8.5969, 323.20012
     8.597, 323.19982
    8.5971, 323.19952
    8.5972, 323.19922
    8.5973, 323.19892
    8.5974, 323.19861
    8.5975, 323.19831
    8.5976, 323.19801
    8.5977, 323.19771
    8.5978, 323.19741
    8.5979, 323.19711
     8.598, 323.19681
    8.5981, 323.19651
    8.5982, 323.19621
    8.5983, 323.19591
    8.5984, 323.19561
    8.5985, 323.19531
    8.5986, 323.19501
    8.5987, 323.19471
    8.5988, 323.19441
    8.5989, 323.19411
     8.599, 323.19381
    8.5991, 323.19351
    8.5992, 323.19321
    8.5993, 323.19291
    8.5994, 323.19261
    8.5995, 323.19231
    8.5996,   323.192
    8.5997,  323.1917
    8.5998,  323.1914
    8.5999,  323.1911
       8.6,  323.1908
    8.6001,  323.1905
    8.6002,  323.1902
    8.6003,  323.1899
    8.6004,  323.1896
    8.6005,  323.1893
    8.6006,   323.189
    8.6007,  323.1887
    8.6008,  323.1884
    8.6009,  323.1881
     8.601,  323.1878
    8.6011,  323.1875
    8.6012,  323.1872
    8.6013,  323.1869
    8.6014,  323.1866
    8.6015,  323.1863
    8.6016,   323.186
    8.6017,  323.1857
    8.6018,  323.1854
    8.6019,  323.1851
     8.602,  323.1848
    8.6021,  323.1845
    8.6022, 323.18419
    8.6023, 323.18389
    8.6024, 323.18359
    8.6025, 323.18329
    8.6026, 323.18299
    8.6027, 323.18269
    8.6028, 323.18239
    8.6029, 323.18209
     8.603, 323.18179
    8.6031, 323.18149
    8.6032, 323.18119
    8.6033, 323.18089
    8.6034, 323.18059
    8.6035, 323.18029
    8.6036, 323.17999
    8.6037, 323.17969
    8.6038, 323.17939
    8.6039, 323.17909
     8.604, 323.17879
    8.6041, 323.17849
    8.6042, 323.17819
    8.6043, 323.17789
    8.6044, 323.17759
    8.6045, 323.17729
    8.6046, 323.17699
    8.6047, 323.17669
    8.6048, 323.17639
    8.6049, 323.17609
     8.605, 323.17579
    8.6051, 323.17549
    8.6052, 323.17519
    8.6053, 323.17489
    8.6054, 323.17459
    8.6055, 323.17429
    8.6056, 323.17399
    8.6057, 323.17368
    8.6058, 323.17338
    8.6059, 323.17308
     8.606, 323.17278
    8.6061, 323.17248
    8.6062, 323.17218
    8.6063, 323.17188
    8.6064, 323.17158
    8.6065, 323.17128
    8.6066, 323.17098
    8.6067, 323.17068
    8.6068, 323.17038
    8.6069, 323.17008
     8.607, 323.16978
    8.6071, 323.16948
    8.6072, 323.16918
    8.6073, 323.16888
    8.6074, 323.16858
    8.6075, 323.16828
    8.6076, 323.16798
    8.6077, 323.16768
    8.6078, 323.16738
    8.6079, 323.16708
     8.608, 323.16678
    8.6081, 323.16648
    8.6082, 323.16618
    8.6083, 323.16588
    8.6084, 323.16558
    8.6085, 323.16528
    8.6086, 323.16498
    8.6087, 323.16468
    8.6088, 323.16438
    8.6089, 323.16408
     8.609, 323.16378
    8.6091, 323.16348
    8.6092, 323.16318
    8.6093, 323.16288
    8.6094, 323.16258
    8.6095, 323.16228
    8.6096, 323.16198
    8.6097, 323.16168
    8.6098, 323.16138
    8.6099, 323.16108
      8.61, 323.16078
    8.6101, 323.16048
    8.6102, 323.16018
    8.6103, 323.15988
    8.6104, 323.15958
    8.6105, 323.15928
    8.6106, 323.15898
    8.6107, 323.15868
    8.6108, 323.15838
    8.6109, 323.15808
     8.611, 323.15778
    8.6111, 323.15748
    8.6112, 323.15718
    8.6113, 323.15688
    8.6114, 323.15658
    8.6115, 323.15628
    8.6116, 323.15598
    8.6117, 323.15568
    8.6118, 323.15538
    8.6119, 323.15508
     8.612, 323.15478
    8.6121, 323.15448
    8.6122, 323.15418
    8.6123, 323.15388
    8.6124, 323.15358
    8.6125, 323.15328
    8.6126, 323.15298
    8.6127, 323.15268
    8.6128, 323.15238
    8.6129, 323.15208
     8.613, 323.15178
    8.6131, 323.15148
    8.6132, 323.15118
    8.6133, 323.15088
    8.6134, 323.15058
    8.6135, 323.15028
    8.6136, 323.14998
    8.6137, 323.14968
    8.6138, 323.14938
    8.6139, 323.14908
     8.614, 323.14878
    8.6141, 323.14848
    8.6142, 323.14818
    8.6143, 323.14788
    8.6144, 323.14758
    8.6145, 323.14728
    8.6146, 323.14698
    8.6147, 323.14668
    8.6148, 323.14638
    8.6149, 323.14608
     8.615, 323.14578
    8.6151, 323.14548
    8.6152, 323.14518
    8.6153, 323.14488
    8.6154, 323.14458
    8.6155, 323.14428
    8.6156, 323.14398
    8.6157, 323.14368
    8.6158, 323.14338
    8.6159, 323.14308
     8.616, 323.14278
    8.6161, 323.14248
    8.6162, 323.14218
    8.6163, 323.14188
    8.6164, 323.14158
    8.6165, 323.14128
    8.6166, 323.14098
    8.6167, 323.14068
    8.6168, 323.14038
    8.6169, 323.14008
     8.617, 323.13978
    8.6171, 323.13948
    8.6172, 323.13918
    8.6173, 323.13888
    8.6174, 323.13858
    8.6175, 323.13828
    8.6176, 323.13798
    8.6177, 323.13768
    8.6178, 323.13738
    8.6179, 323.13708
     8.618, 323.13678
    8.6181, 323.13648
    8.6182, 323.13618
    8.6183, 323.13588
    8.6184, 323.13558
    8.6185, 323.13528
    8.6186, 323.13498
    8.6187, 323.13468
    8.6188, 323.13438
    8.6189, 323.13408
     8.619, 323.13378
    8.6191, 323.13348
    8.6192, 323.13318
    8.6193, 323.13288
    8.6194, 323.13258
    8.6195, 323.13228
    8.6196, 323.13198
    8.6197, 323.13168
    8.6198, 323.13138
    8.6199, 323.13108
      8.62, 323.13078
    8.6201, 323.13048
    8.6202, 323.13018
    8.6203, 323.12988
    8.6204, 323.12958
    8.6205, 323.12928
    8.6206, 323.12898
    8.6207, 323.12868
    8.6208, 323.12838
    8.6209, 323.12808
     8.621, 323.12778
    8.6211, 323.12748
    8.6212, 323.12718
    8.6213, 323.12688
    8.6214, 323.12658
    8.6215, 323.12628
    8.6216, 323.12599
    8.6217, 323.12569
    8.6218, 323.12539
    8.6219, 323.12509
     8.622, 323.12479
    8.6221, 323.12449
    8.6222, 323.12419
    8.6223, 323.12389
    8.6224, 323.12359
    8.6225, 323.12329
    8.6226, 323.12299
    8.6227, 323.12269
    8.6228, 323.12239
    8.6229, 323.12209
     8.623, 323.12179
    8.6231, 323.12149
    8.6232, 323.12119
    8.6233, 323.12089
    8.6234, 323.12059
    8.6235, 323.12029
    8.6236, 323.11999
    8.6237, 323.11969
    8.6238, 323.11939
    8.6239, 323.11909
     8.624, 323.11879
    8.6241, 323.11849
    8.6242, 323.11819
    8.6243, 323.11789
    8.6244, 323.11759
    8.6245, 323.11729
    8.6246, 323.11699
    8.6247, 323.11669
    8.6248, 323.11639
    8.6249, 323.11609
     8.625, 323.11579
    8.6251,  323.1155
    8.6252,  323.1152
    8.6253,  323.1149
    8.6254,  323.1146
    8.6255,  323.1143
    8.6256,   323.114
    8.6257,  323.1137
    8.6258,  323.1134
    8.6259,  323.1131
     8.626,  323.1128
    8.6261,  323.1125
    8.6262,  323.1122
    8.6263,  323.1119
    8.6264,  323.1116
    8.6265,  323.1113
    8.6266,   323.111
    8.6267,  323.1107
    8.6268,  323.1104
    8.6269,  323.1101
     8.627,  323.1098
    8.6271,  323.1095
    8.6272,  323.1092
    8.6273,  323.1089
    8.6274,  323.1086
    8.6275,  323.1083
    8.6276,   323.108
    8.6277, 323.10771
    8.6278, 323.10741
    8.6279, 323.10711
     8.628, 323.10681
    8.6281, 323.10651
    8.6282, 323.10621
    8.6283, 323.10591
    8.6284, 323.10561
    8.6285, 323.10531
    8.6286, 323.10501
    8.6287, 323.10471
    8.6288, 323.10441
    8.6289, 323.10411
     8.629, 323.10381
    8.6291, 323.10351
    8.6292, 323.10321
    8.6293, 323.10291
    8.6294, 323.10261
    8.6295, 323.10231
    8.6296, 323.10201
    8.6297, 323.10171
    8.6298, 323.10141
    8.6299, 323.10112
      8.63, 323.10082
    8.6301, 323.10052
    8.6302, 323.10022
    8.6303, 323.09992
    8.6304, 323.09962
    8.6305, 323.09932
    8.6306, 323.09902
    8.6307, 323.09872
    8.6308, 323.09842
    8.6309, 323.09812
     8.631, 323.09782
    8.6311, 323.09752
    8.6312, 323.09722
    8.6313, 323.09692
    8.6314, 323.09662
    8.6315, 323.09632
    8.6316, 323.09602
    8.6317, 323.09572
    8.6318, 323.09543
    8.6319, 323.09513
     8.632, 323.09483
    8.6321, 323.09453
    8.6322, 323.09423
    8.6323, 323.09393
    8.6324, 323.09363
    8.6325, 323.09333
    8.6326, 323.09303
    8.6327, 323.09273
    8.6328, 323.09243
    8.6329, 323.09213
     8.633, 323.09183
    8.6331, 323.09153
    8.6332, 323.09123
    8.6333, 323.09093
    8.6334, 323.09063
    8.6335, 323.09033
    8.6336, 323.09004
    8.6337, 323.08974
    8.6338, 323.08944
    8.6339, 323.08914
     8.634, 323.08884
    8.6341, 323.08854
    8.6342, 323.08824
    8.6343, 323.08794
    8.6344, 323.08764
    8.6345, 323.08734
    8.6346, 323.08704
    8.6347, 323.08674
    8.6348, 323.08644
    8.6349, 323.08614
     8.635, 323.08584
    8.6351, 323.08554
    8.6352, 323.08525
    8.6353, 323.08495
    8.6354, 323.08465
    8.6355, 323.08435
    8.6356, 323.08405
    8.6357, 323.08375
    8.6358, 323.08345
    8.6359, 323.08315
     8.636, 323.08285
    8.6361, 323.08255
    8.6362, 323.08225
    8.6363, 323.08195
    8.6364, 323.08165
    8.6365, 323.08135
    8.6366, 323.08105
    8.6367, 323.08076
    8.6368, 323.08046
    8.6369, 323.08016
     8.637, 323.07986
    8.6371, 323.07956
    8.6372, 323.07926
    8.6373, 323.07896
    8.6374, 323.07866
    8.6375, 323.07836
    8.6376, 323.07806
    8.6377, 323.07776
    8.6378, 323.07746
    8.6379, 323.07716
     8.638, 323.07686
    8.6381, 323.07657
    8.6382, 323.07627
    8.6383, 323.07597
    8.6384, 323.07567
    8.6385, 323.07537
    8.6386, 323.07507
    8.6387, 323.07477
    8.6388, 323.07447
    8.6389, 323.07417
     8.639, 323.07387
    8.6391, 323.07357
    8.6392, 323.07327
    8.6393, 323.07297
    8.6394, 323.07268
    8.6395, 323.07238
    8.6396, 323.07208
    8.6397, 323.07178
    8.6398, 323.07148
    8.6399, 323.07118
      8.64, 323.07088
    8.6401, 323.07058
    8.6402, 323.07028
    8.6403, 323.06998
    8.6404, 323.06968
    8.6405, 323.06938
    8.6406, 323.06908
    8.6407, 323.06879
    8.6408, 323.06849
    8.6409, 323.06819
     8.641, 323.06789
    8.6411, 323.06759
    8.6412, 323.06729
    8.6413, 323.06699
    8.6414, 323.06669
    8.6415, 323.06639
    8.6416, 323.06609
    8.6417, 323.06579
    8.6418, 323.06549
    8.6419,  323.0652
     8.642,  323.0649
    8.6421,  323.0646
    8.6422,  323.0643
    8.6423,   323.064
    8.6424,  323.0637
    8.6425,  323.0634
    8.6426,  323.0631
    8.6427,  323.0628
    8.6428,  323.0625
    8.6429,  323.0622
     8.643, 323.06191
    8.6431, 323.06161
    8.6432, 323.06131
    8.6433, 323.06101
    8.6434, 323.06071
    8.6435, 323.06041
    8.6436, 323.06011
    8.6437, 323.05981
    8.6438, 323.05951
    8.6439, 323.05921
     8.644, 323.05891
    8.6441, 323.05861
    8.6442, 323.05832
    8.6443, 323.05802
    8.6444, 323.05772
    8.6445, 323.05742
    8.6446, 323.05712
    8.6447, 323.05682
    8.6448, 323.05652
    8.6449, 323.05622
     8.645, 323.05592
    8.6451, 323.05562
    8.6452, 323.05533
    8.6453, 323.05503
    8.6454, 323.05473
    8.6455, 323.05443
    8.6456, 323.05413
    8.6457, 323.05383
    8.6458, 323.05353
    8.6459, 323.05323
     8.646, 323.05293
    8.6461, 323.05263
    8.6462, 323.05233
    8.6463, 323.05204
    8.6464, 323.05174
    8.6465, 323.05144
    8.6466, 323.05114
    8.6467, 323.05084
    8.6468, 323.05054
    8.6469, 323.05024
     8.647, 323.04994
    8.6471, 323.04964
    8.6472, 323.04934
    8.6473, 323.04905
    8.6474, 323.04875
    8.6475, 323.04845
    8.6476, 323.04815
    8.6477, 323.04785
    8.6478, 323.04755
    8.6479, 323.04725
     8.648, 323.04695
    8.6481, 323.04665
    8.6482, 323.04635
    8.6483, 323.04606
    8.6484, 323.04576
    8.6485, 323.04546
    8.6486, 323.04516
    8.6487, 323.04486
    8.6488, 323.04456
    8.6489, 323.04426
     8.649, 323.04396
    8.6491, 323.04366
    8.6492, 323.04337
    8.6493, 323.04307
    8.6494, 323.04277
    8.6495, 323.04247
    8.6496, 323.04217
    8.6497, 323.04187
    8.6498, 323.04157
    8.6499, 323.04127
      8.65, 323.04097
    8.6501, 323.04068
    8.6502, 323.04038
    8.6503, 323.04008
    8.6504, 323.03978
    8.6505, 323.03948
    8.6506, 323.03918
    8.6507, 323.03888
    8.6508, 323.03858
    8.6509, 323.03828
     8.651, 323.03799
    8.6511, 323.03769
    8.6512, 323.03739
    8.6513, 323.03709
    8.6514, 323.03679
    8.6515, 323.03649
    8.6516, 323.03619
    8.6517, 323.03589
    8.6518, 323.03559
    8.6519,  323.0353
     8.652,   323.035
    8.6521,  323.0347
    8.6522,  323.0344
    8.6523,  323.0341
    8.6524,  323.0338
    8.6525,  323.0335
    8.6526,  323.0332
    8.6527,  323.0329
    8.6528, 323.03261
    8.6529, 323.03231
     8.653, 323.03201
    8.6531, 323.03171
    8.6532, 323.03141
    8.6533, 323.03111
    8.6534, 323.03081
    8.6535, 323.03051
    8.6536, 323.03022
    8.6537, 323.02992
    8.6538, 323.02962
    8.6539, 323.02932
     8.654, 323.02902
    8.6541, 323.02872
    8.6542, 323.02842
    8.6543, 323.02812
    8.6544, 323.02782
    8.6545, 323.02753
    8.6546, 323.02723
    8.6547, 323.02693
    8.6548, 323.02663
    8.6549, 323.02633
     8.655, 323.02603
    8.6551, 323.02573
    8.6552, 323.02543
    8.6553, 323.02514
    8.6554, 323.02484
    8.6555, 323.02454
    8.6556, 323.02424
    8.6557, 323.02394
    8.6558, 323.02364
    8.6559, 323.02334
     8.656, 323.02304
    8.6561, 323.02275
    8.6562, 323.02245
    8.6563, 323.02215
    8.6564, 323.02185
    8.6565, 323.02155
    8.6566, 323.02125
    8.6567, 323.02095
    8.6568, 323.02066
    8.6569, 323.02036
     8.657, 323.02006
    8.6571, 323.01976
    8.6572, 323.01946
    8.6573, 323.01916
    8.6574, 323.01886
    8.6575, 323.01856
    8.6576, 323.01827
    8.6577, 323.01797
    8.6578, 323.01767
    8.6579, 323.01737
     8.658, 323.01707
    8.6581, 323.01677
    8.6582, 323.01647
    8.6583, 323.01617
    8.6584, 323.01588
    8.6585, 323.01558
    8.6586, 323.01528
    8.6587, 323.01498
    8.6588, 323.01468
    8.6589, 323.01438
     8.659, 323.01408
    8.6591, 323.01379
    8.6592, 323.01349
    8.6593, 323.01319
    8.6594, 323.01289
    8.6595, 323.01259
    8.6596, 323.01229
    8.6597, 323.01199
    8.6598,  323.0117
    8.6599,  323.0114
      8.66,  323.0111
    8.6601,  323.0108
    8.6602,  323.0105
    8.6603,  323.0102
    8.6604,  323.0099
    8.6605,  323.0096
    8.6606, 323.00931
    8.6607, 323.00901
    8.6608, 323.00871
    8.6609, 323.00841
     8.661, 323.00811
    8.6611, 323.00781
    8.6612, 323.00751
    8.6613, 323.00722
    8.6614, 323.00692
    8.6615, 323.00662
    8.6616, 323.00632
    8.6617, 323.00602
    8.6618, 323.00572
    8.6619, 323.00542
     8.662, 323.00513
    8.6621, 323.00483
    8.6622, 323.00453
    8.6623, 323.00423
    8.6624, 323.00393
    8.6625, 323.00363
    8.6626, 323.00334
    8.6627, 323.00304
    8.6628, 323.00274
    8.6629, 323.00244
     8.663, 323.00214
    8.6631, 323.00184
    8.6632, 323.00154
    8.6633, 323.00125
    8.6634, 323.00095
    8.6635, 323.00065
    8.6636, 323.00035
    8.6637, 323.00005
    8.6638, 322.99975
    8.6639, 322.99945
     8.664, 322.99916
    8.6641, 322.99886
    8.6642, 322.99856
    8.6643, 322.99826
    8.6644, 322.99796
    8.6645, 322.99766
    8.6646, 322.99737
    8.6647, 322.99707
    8.6648, 322.99677
    8.6649, 322.99647
     8.665, 322.99617
    8.6651, 322.99587
    8.6652, 322.99557
    8.6653, 322.99528
    8.6654, 322.99498
    8.6655, 322.99468
    8.6656, 322.99438
    8.6657, 322.99408
    8.6658, 322.99378
    8.6659, 322.99349
     8.666, 322.99319
    8.6661, 322.99289
    8.6662, 322.99259
    8.6663, 322.99229
    8.6664, 322.99199
    8.6665, 322.99169
    8.6666,  322.9914
    8.6667,  322.9911
    8.6668,  322.9908
    8.6669,  322.9905
     8.667,  322.9902
    8.6671,  322.9899
    8.6672, 322.98961
    8.6673, 322.98931
    8.6674, 322.98901
    8.6675, 322.98871
    8.6676, 322.98841
    8.6677, 322.98811
    8.6678, 322.98782
    8.6679, 322.98752
     8.668, 322.98722
    8.6681, 322.98692
    8.6682, 322.98662
    8.6683, 322.98632
    8.6684, 322.98603
    8.6685, 322.98573
    8.6686, 322.98543
    8.6687, 322.98513
    8.6688, 322.98483
    8.6689, 322.98453
     8.669, 322.98424
    8.6691, 322.98394
    8.6692, 322.98364
    8.6693, 322.98334
    8.6694, 322.98304
    8.6695, 322.98274
    8.6696, 322.98245
    8.6697, 322.98215
    8.6698, 322.98185
    8.6699, 322.98155
      8.67, 322.98125
    8.6701, 322.98095
    8.6702, 322.98066
    8.6703, 322.98036
    8.6704, 322.98006
    8.6705, 322.97976
    8.6706, 322.97946
    8.6707, 322.97916
    8.6708, 322.97887
    8.6709, 322.97857
     8.671, 322.97827
    8.6711, 322.97797
    8.6712, 322.97767
    8.6713, 322.97737
    8.6714, 322.97708
    8.6715, 322.97678
    8.6716, 322.97648
    8.6717, 322.97618
    8.6718, 322.97588
    8.6719, 322.97558
     8.672, 322.97529
    8.6721, 322.97499
    8.6722, 322.97469
    8.6723, 322.97439
    8.6724, 322.97409
    8.6725, 322.97379
    8.6726,  322.9735
    8.6727,  322.9732
    8.6728,  322.9729
    8.6729,  322.9726
     8.673,  322.9723
    8.6731, 322.97201
    8.6732, 322.97171
    8.6733, 322.97141
    8.6734, 322.97111
    8.6735, 322.97081
    8.6736, 322.97051
    8.6737, 322.97022
    8.6738, 322.96992
    8.6739, 322.96962
     8.674, 322.96932
    8.6741, 322.96902
    8.6742, 322.96873
    8.6743, 322.96843
    8.6744, 322.96813
    8.6745, 322.96783
    8.6746, 322.96753
    8.6747, 322.96723
    8.6748, 322.96694
    8.6749, 322.96664
     8.675, 322.96634
    8.6751, 322.96604
    8.6752, 322.96574
    8.6753, 322.96545
    8.6754, 322.96515
    8.6755, 322.96485
    8.6756, 322.96455
    8.6757, 322.96425
    8.6758, 322.96395
    8.6759, 322.96366
     8.676, 322.96336
    8.6761, 322.96306
    8.6762, 322.96276
    8.6763, 322.96246
    8.6764, 322.96217
    8.6765, 322.96187
    8.6766, 322.96157
    8.6767, 322.96127
    8.6768, 322.96097
    8.6769, 322.96068
     8.677, 322.96038
    8.6771, 322.96008
    8.6772, 322.95978
    8.6773, 322.95948
    8.6774, 322.95918
    8.6775, 322.95889
    8.6776, 322.95859
    8.6777, 322.95829
    8.6778, 322.95799
    8.6779, 322.95769
     8.678,  322.9574
    8.6781,  322.9571
    8.6782,  322.9568
    8.6783,  322.9565
    8.6784,  322.9562
    8.6785, 322.95591
    8.6786, 322.95561
    8.6787, 322.95531
    8.6788, 322.95501
    8.6789, 322.95471
     8.679, 322.95442
    8.6791, 322.95412
    8.6792, 322.95382
    8.6793, 322.95352
    8.6794, 322.95322
    8.6795, 322.95293
    8.6796, 322.95263
    8.6797, 322.95233
    8.6798, 322.95203
    8.6799, 322.95173
      8.68, 322.95144
    8.6801, 322.95114
    8.6802, 322.95084
    8.6803, 322.95054
    8.6804, 322.95024
    8.6805, 322.94995
    8.6806, 322.94965
    8.6807, 322.94935
    8.6808, 322.94905
    8.6809, 322.94875
     8.681, 322.94846
    8.6811, 322.94816
    8.6812, 322.94786
    8.6813, 322.94756
    8.6814, 322.94726
    8.6815, 322.94697
    8.6816, 322.94667
    8.6817, 322.94637
    8.6818, 322.94607
    8.6819, 322.94577
     8.682, 322.94548
    8.6821, 322.94518
    8.6822, 322.94488
    8.6823, 322.94458
    8.6824, 322.94428
    8.6825, 322.94399
    8.6826, 322.94369
    8.6827, 322.94339
    8.6828, 322.94309
    8.6829, 322.94279
     8.683,  322.9425
    8.6831,  322.9422
    8.6832,  322.9419
    8.6833,  322.9416
    8.6834,  322.9413
    8.6835, 322.94101
    8.6836, 322.94071
    8.6837, 322.94041
    8.6838, 322.94011
    8.6839, 322.93982
     8.684, 322.93952
    8.6841, 322.93922
    8.6842, 322.93892
    8.6843, 322.93862
    8.6844, 322.93833
    8.6845, 322.93803
    8.6846, 322.93773
    8.6847, 322.93743
    8.6848, 322.93713
    8.6849, 322.93684
     8.685, 322.93654
    8.6851, 322.93624
    8.6852, 322.93594
    8.6853, 322.93564
    8.6854, 322.93535
    8.6855, 322.93505
    8.6856, 322.93475
    8.6857, 322.93445
    8.6858, 322.93416
    8.6859, 322.93386
     8.686, 322.93356
    8.6861, 322.93326
    8.6862, 322.93296
    8.6863, 322.93267
    8.6864, 322.93237
    8.6865, 322.93207
    8.6866, 322.93177
    8.6867, 322.93148
    8.6868, 322.93118
    8.6869, 322.93088
     8.687, 322.93058
    8.6871, 322.93028
    8.6872, 322.92999
    8.6873, 322.92969
    8.6874, 322.92939
    8.6875, 322.92909
    8.6876, 322.92879
    8.6877,  322.9285
    8.6878,  322.9282
    8.6879,  322.9279
     8.688,  322.9276
    8.6881, 322.92731
    8.6882, 322.92701
    8.6883, 322.92671
    8.6884, 322.92641
    8.6885, 322.92612
    8.6886, 322.92582
    8.6887, 322.92552
    8.6888, 322.92522
    8.6889, 322.92492
     8.689, 322.92463
    8.6891, 322.92433
    8.6892, 322.92403
    8.6893, 322.92373
    8.6894, 322.92344
    8.6895, 322.92314
    8.6896, 322.92284
    8.6897, 322.92254
    8.6898, 322.92224
    8.6899, 322.92195
      8.69, 322.92165
    8.6901, 322.92135
    8.6902, 322.92105
    8.6903, 322.92076
    8.6904, 322.92046
    8.6905, 322.92016
    8.6906, 322.91986
    8.6907, 322.91957
    8.6908, 322.91927
    8.6909, 322.91897
     8.691, 322.91867
    8.6911, 322.91837
    8.6912, 322.91808
    8.6913, 322.91778
    8.6914, 322.91748
    8.6915, 322.91718
    8.6916, 322.91689
    8.6917, 322.91659
    8.6918, 322.91629
    8.6919, 322.91599
     8.692,  322.9157
    8.6921,  322.9154
    8.6922,  322.9151
    8.6923,  322.9148
    8.6924,  322.9145
    8.6925, 322.91421
    8.6926, 322.91391
    8.6927, 322.91361
    8.6928, 322.91331
    8.6929, 322.91302
     8.693, 322.91272
    8.6931, 322.91242
    8.6932, 322.91212
    8.6933, 322.91183
    8.6934, 322.91153
    8.6935, 322.91123
    8.6936, 322.91093
    8.6937, 322.91064
    8.6938, 322.91034
    8.6939, 322.91004
     8.694, 322.90974
    8.6941, 322.90945
    8.6942, 322.90915
    8.6943, 322.90885
    8.6944, 322.90855
    8.6945, 322.90825
    8.6946, 322.90796
    8.6947, 322.90766
    8.6948, 322.90736
    8.6949, 322.90706
     8.695, 322.90677
    8.6951, 322.90647
    8.6952, 322.90617
    8.6953, 322.90587
    8.6954, 322.90558
    8.6955, 322.90528
    8.6956, 322.90498
    8.6957, 322.90468
    8.6958, 322.90439
    8.6959, 322.90409
     8.696, 322.90379
    8.6961, 322.90349
    8.6962,  322.9032
    8.6963,  322.9029
    8.6964,  322.9026
    8.6965,  322.9023
    8.6966, 322.90201
    8.6967, 322.90171
    8.6968, 322.90141
    8.6969, 322.90111
     8.697, 322.90082
    8.6971, 322.90052
    8.6972, 322.90022
    8.6973, 322.89992
    8.6974, 322.89963
    8.6975, 322.89933
    8.6976, 322.89903
    8.6977, 322.89873
    8.6978, 322.89844
    8.6979, 322.89814
     8.698, 322.89784
    8.6981, 322.89754
    8.6982, 322.89725
    8.6983, 322.89695
    8.6984, 322.89665
    8.6985, 322.89635
    8.6986, 322.89606
    8.6987, 322.89576
    8.6988, 322.89546
    8.6989, 322.89516
     8.699, 322.89487
    8.6991, 322.89457
    8.6992, 322.89427
    8.6993, 322.89397
    8.6994, 322.89368
    8.6995, 322.89338
    8.6996, 322.89308
    8.6997, 322.89278
    8.6998, 322.89249
    8.6999, 322.89219
       8.7, 322.89189
    8.7001, 322.89159
    8.7002,  322.8913
    8.7003,   322.891
    8.7004,  322.8907
    8.7005, 322.89041
