"time","onOffController.reference","temperatureSensor.T","controlledTemperature1.temperatureSensor_T_res","qtronic.silver.allow_non_virtual_can","qtronic.silver.env.PROCESSOR_LEVEL","qtronic.silver.env.NUMBER_OF_PROCESSORS","qtronic.silver.env.EulerSteps","qtronic.silver.real_time","qtronic.silver.env.Timestep","qtronic.silver.macro_step","qtronic.silver.version.sp","qtronic.silver.version.minor","qtronic.silver.version.major","qtronic.silver.internal.stepDisabled","qtronic.silver.internal.pauseDisabled"
     2.481, 27.004167, 27.090371, 27.097038,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.482, 27.008333,  27.09939, 27.106132,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.483,   27.0125, 27.108409, 27.115226,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.484, 27.016667, 27.117426, 27.124319,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.485, 27.020833, 27.126442,  27.13341,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.486,    27.025, 27.135457, 27.142501,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.487, 27.029167, 27.144471, 27.151591,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.488, 27.033333, 27.153483,  27.16068,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.489,   27.0375, 27.162494, 27.169768,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
      2.49, 27.041667, 27.171504, 27.178855,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.491, 27.045833, 27.180513, 27.187942,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.492,     27.05,  27.18952, 27.197027,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.493, 27.054167, 27.198527, 27.206112,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.494, 27.058333, 27.207532, 27.215195,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.495,   27.0625, 27.216535, 27.224278,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.496, 27.066667, 27.225538,  27.23336,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.497, 27.070833, 27.234539,  27.24244,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.498,    27.075, 27.243539,  27.25152,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.499, 27.079167, 27.252538, 27.260599,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
       2.5, 27.083333, 27.261535, 27.269678,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.501,   27.0875, 27.270532, 27.278755,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.502, 27.091667, 27.279527, 27.287831,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.503, 27.095833, 27.288521, 27.296906,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.504,      27.1, 27.297513, 27.305981,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.505, 27.104167, 27.306505, 27.315055,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.506, 27.108333, 27.315495, 27.324127,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.507,   27.1125, 27.324484, 27.333199,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.508, 27.116667, 27.333472,  27.34227,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.509, 27.120833, 27.342458,  27.35134,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
      2.51,    27.125, 27.351443, 27.360409,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.511, 27.129167, 27.360427, 27.369477,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.512, 27.133333,  27.36941, 27.378544,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.513,   27.1375, 27.378392, 27.387611,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.514, 27.141667, 27.387372, 27.396676,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.515, 27.145833, 27.396351,  27.40574,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.516,     27.15, 27.405329, 27.414804,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.517, 27.154167, 27.414306, 27.423867,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.518, 27.158333, 27.423281, 27.432929,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.519,   27.1625, 27.432255, 27.441989,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
      2.52, 27.166667, 27.441228, 27.451049,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.521, 27.170833,   27.4502, 27.460109,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.522,    27.175,  27.45917, 27.469167,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.523, 27.179167, 27.468139, 27.478224,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.524, 27.183333, 27.477107,  27.48728,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.525,   27.1875, 27.486074, 27.496336,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.526, 27.191667,  27.49504,  27.50539,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.527, 27.195833, 27.504004, 27.514444,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.528,      27.2, 27.512967, 27.523497,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
     2.529, 27.204167, 27.521929, 27.532549,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
      2.53, 27.208333,  27.53089, 27.541599,         0,         6,         2,        10,         0,     0.001,     0.001,         0,         0,1.4821969e-323,         0,         0
